-50.35 -19.89 2.00
-44.63 -21.28 4.10
-48.16 -20.25 3.10
-49.95 -21.60 3.90
-45.04 -21.14 1.60
-46.32 -20.67 2.10
-49.18 -20.30 2.80
-45.67 -21.59 4.00
-48.18 -21.02 4.40
-45.49 -21.61 2.80
-48.55 -20.00 2.00
-51.65 -26.00 6.10
-52.00 -25.78 7.50
-53.48 -25.53 8.40
-51.74 -25.49 8.20
-51.08 -26.23 7.50
-53.74 -24.19 12.40
-54.56 -22.97 6.40
-54.58 -25.42 10.70
-53.53 -22.38 5.30
-53.17 -23.18 9.40
-48.54 -17.99 1.90
-48.67 -16.15 1.70
-47.98 -18.45 1.90
-49.10 -18.42 1.90
-47.70 -19.13 2.40
-50.16 -18.07 2.30
-47.68 -18.05 2.30
-50.50 -19.02 1.80
-50.52 -22.94 7.80
-51.33 -22.65 7.20
-49.73 -23.01 4.90
-49.23 -23.22 7.60
-50.71 -24.06 5.00
-52.87 -22.50 7.20
-47.33 -16.21 1.50
-44.76 -18.95 1.10
-44.86 -15.93 1.00
-45.07 -16.37 1.10
-45.27 -18.16 1.20
-43.83 -11.35 2.00
-48.55 -22.52 7.10
-46.91 -23.46 10.50
-48.99 -21.76 4.80
-50.20 -21.12 2.70
-48.30 -13.40 1.80
-51.20 -27.78 5.40
-51.33 -27.60 6.00
-53.04 -27.14 5.60
-52.38 -27.27 5.60
-51.78 -27.52 4.80
-52.73 -27.35 6.00
-52.54 -26.66 7.90
-55.05 -28.14 6.10
