-50.35 -19.89 5.00
-44.63 -21.28 0.30
-48.16 -20.25 1.90
-49.95 -21.60 1.40
-45.04 -21.14 0.10
-46.32 -20.67 0.90
-49.18 -20.30 2.90
-45.67 -21.59 2.90
-48.18 -21.02 1.40
-45.49 -21.61 0.20
-48.55 -20.00 2.90
-51.65 -26.00 3.60
-52.00 -25.78 3.30
-53.48 -25.53 3.90
-51.74 -25.49 2.40
-51.08 -26.23 2.80
-53.74 -24.19 5.70
-54.56 -22.97 2.60
-54.58 -25.42 3.90
-53.53 -22.38 5.00
-53.17 -23.18 6.70
-48.54 -17.99 0.40
-48.67 -16.15 0.30
-47.98 -18.45 0.30
-49.10 -18.42 1.00
-47.70 -19.13 1.50
-50.16 -18.07 4.20
-47.68 -18.05 0.20
-50.50 -19.02 4.60
-50.52 -22.94 4.00
-51.33 -22.65 6.80
-49.73 -23.01 4.20
-49.23 -23.22 3.40
-50.71 -24.06 4.90
-52.87 -22.50 6.90
-47.33 -16.21 0.10
-44.76 -18.95 0.10
-44.86 -15.93 0.20
-45.07 -16.37 0.20
-45.27 -18.16 0.10
-43.83 -11.35 0.10
-48.55 -22.52 1.10
-46.91 -23.46 2.30
-48.99 -21.76 0.80
-50.20 -21.12 3.20
-48.30 -13.40 0.70
-51.20 -27.78 2.40
-51.33 -27.60 2.20
-53.04 -27.14 2.50
-52.38 -27.27 2.70
-51.78 -27.52 2.10
-52.73 -27.35 1.90
-52.54 -26.66 3.50
-55.05 -28.14 1.00
